customer_id,first_name,last_name,email,phone,city,state,country,date_of_birth,registration_date,loyalty_level
C0000223,Travis,Joyce,raymond92@example.org,7808562718,Mumbai,Karnataka,India,1962-05-12,2023-05-07,Bronze
C0000224,Nicolas,Garcia,chloe42@example.net,3479552763,Ahmedabad,Maharashtra,India,1988-10-25,2023-12-07,Gold
C0000225,Shannon,Duncan,lisale@example.org,6322702672,Jaipur,Rajasthan,India,1994-09-03,2024-02-09,Silver
C0000226,JOHN,Garrison,rosshannah@example.org,4717545588,Pune,Tamil Nadu,India,1989-07-30,2022-08-02,Silver
C0000227,Michael,Frazier,barbarasantos@example.net,4558771694,Pune,Telangana,India,2005-02-23,2024-06-04,Silver
C0000228,Robert,Salazar,esweeney@example.org,5355449647,Pune,Delhi,India,1992-03-13,2025-01-28,Bronze
C0000229,Gary,Dickerson,jessicastanley@example.net,3261117800,Jaipur,Delhi,India,1968-08-17,2023-10-15,Silver
C0000230,Christine,Miller,pparker@example.net,7228200557,Coimbatore,Maharashtra,India,1998-11-20,2025-05-04,Bronze
C0000231,Derek,Fry,brittanybryant@example.net,8845783174,Kolkata,Gujarat,India,1972-02-26,2024-02-20,Silver
C0000232,Alex,Mills,mauriceharrison@example.org,7406493085,Mumbai,Gujarat,India,1991-04-21,2024-11-29,Silver
C0000233,John,Espinoza,oclayton@example.com,6389448463,Ahmedabad,Gujarat,India,1981-04-06,2022-06-29,Gold
C0000234,Dana,Williamson,jackie73@example.com,2080214427,Bengaluru,Delhi,India,1971-10-24,2021-09-05,Bronze
C0000235,Tristan,Peterson,kristi75@example.com,5120461872,Mumbai,Delhi,India,1962-06-01,2022-08-04,Silver
C0000236,Theresa,Espinoza,cwise@example.org,3718376452,Pune,Gujarat,India,1969-11-13,2023-09-17,Silver
C0000237,Timothy,Evans,paige31@example.org,5024916300,Pune,West Bengal,India,1972-02-08,2024-09-17,Platinum
C0000238,Kelli,Wright,ndavis@example.com,0528127358,Coimbatore,Maharashtra,India,1963-01-04,2024-10-07,Bronze
C0000239,Michael,Taylor,washingtonsamuel@example.com,3928557498,Ahmedabad,Delhi,India,1972-02-09,2025-05-18,Bronze
C0000240,Kenneth,Baker,shawn86@example.net,0959351863,Mumbai,Karnataka,India,1972-01-17,2023-12-18,Silver
C0000241,Marcus,Davidson,davisdonna@example.org,2031731096,Pune,Karnataka,India,2001-09-23,2023-09-25,Silver
C0000242,Brandon,Walker,smithsamantha@example.net,1705865094,Hyderabad,Maharashtra,India,1982-03-28,2022-03-21,Bronze
C0000243,Shirley,Yu,garciajerry@example.com,3839288619,Ahmedabad,Delhi,India,1968-08-22,2022-12-22,Silver
C0000244,Laura,Pierce,diane89@example.com,5855665939,Coimbatore,Rajasthan,India,1999-01-01,2023-09-19,Bronze
C0000245,Michael,Chavez,csmith@example.com,8240433504,Bengaluru,Maharashtra,India,2000-05-23,2026-06-01,Bronze
C0000246,Eric,Johnson,eric45@example.net,3441969315,Pune,Telangana,India,2008-06-25,2026-06-16,Bronze
C0000247,Lori,Davis,benjamin96@example.org,5566139060,Coimbatore,Telangana,India,1983-04-15,2026-02-23,Bronze
C0000248,Annette,Murphy,ericnunez@example.com,9981364622,Chennai,Tamil Nadu,India,2000-06-11,2021-12-22,Bronze
C0000249,Amy,Baker,xshaw@example.net,2783769389,Hyderabad,Gujarat,India,1966-06-07,2023-10-27,Bronze
C0000250,Kimberly,Morris,rodriguezrobert@example.com,3559042597,Chennai,Rajasthan,India,1964-08-11,2023-07-17,Bronze
C0000251,James,Brooks,rodriguezbrian@example.net,4051477053,Ahmedabad,Gujarat,India,1998-09-28,2026-01-02,Bronze
C0000252,Karen,Dunn,,4204394070,Chennai,Delhi,India,2006-09-03,2024-08-14,Gold
C0000253,Michelle, Smith ,yhall@example.net,5798123878,Ahmedabad,Karnataka,India,1997-08-01,2024-02-24,Gold
C0000254,Matthew,Long,andrewsutton@example.com,3840460843,Kolkata,Gujarat,India,2006-04-06,2022-09-21,Bronze
C0000255,Christopher,Reyes,robertberry@example.com,9578232983,Chennai,Telangana,India,1970-10-05,2025-03-19,Bronze
C0000256,Wendy,Daugherty,dianacunningham@example.org,1881252056,Jaipur,Delhi,India,2004-11-22,2023-11-19,Bronze
C0000257,Edwin,Lopez,jackfarmer@example.net,9993933051,Mumbai,Karnataka,India,2002-09-16,2025-07-17,Silver
C0000258,Jennifer,Brooks,ihenry@example.org,3060463331,Kolkata,Rajasthan,India,1994-11-24,2024-04-26,Silver
C0000259,Michelle,Clay,csullivan@example.net,5699988081,Jaipur,Maharashtra,India,1978-04-12,2025-12-19,Gold
C0000260,Amanda,Terrell,grantzachary@example.net,3476447264,Kolkata,Gujarat,India,1971-03-28,2025-07-01,Gold
C0000261,Maria,Hayes,whitebrenda@example.net,6657027937,Delhi,Rajasthan,India,2005-09-10,2022-12-13,Platinum
C0000262,Jennifer,Martinez,mccarthycynthia@example.org,8926860259,Delhi,Rajasthan,India,1973-09-23,2021-12-28,Silver
C0000263,Robert,Collins,lroberts@example.org,3094077780,Jaipur,Karnataka,India,1976-04-25,2025-08-07,Gold
C0000264,Shawn,Ramos,sanchezamy@example.net,0220502099,Mumbai,Maharashtra,India,1964-11-22,2022-06-25,Bronze
C0000265,Robert,Thompson,cheryl99@example.net,7950145561,Bengaluru,Telangana,India,1981-06-26,2025-07-23,Bronze
C0000266,Dennis,Neal,mark68@example.org,9019817946,Coimbatore,Karnataka,India,1997-04-23,2026-06-12,Bronze
C0000267,Wanda,Gomez,christinacrawford@example.net,7293430107,Kolkata,Gujarat,India,1989-10-09,2025-01-28,Silver
C0000268,Brandon,Bailey,alexharris@example.com,1448850155,Ahmedabad,Delhi,India,1963-07-16,2023-01-18,Bronze
C0000269,James,Bass,zhendricks@example.org,7278576084,Delhi,Delhi,India,1998-01-09,2021-09-18,Silver
C0000270,Jared,Jennings,carl24@example.org,6829962914,Ahmedabad,Karnataka,India,1989-09-20,2022-04-17,Silver
C0000271,Tyler,Young,tgallegos@example.org,2150317807,Delhi,Rajasthan,India,1984-09-13,2025-09-01,Silver
C0000272,Jessica,Mills,douglas18@example.net,3076810409,Mumbai,West Bengal,India,1964-09-11,2022-06-07,Bronze
C0000273,Abigail,Hopkins,andrew43@example.com,3448571422,Mumbai,Telangana,India,2003-12-13,2026-04-25,Gold
C0000274,Willie,Clark,andrea42@example.net,9321495870,Hyderabad,Karnataka,India,2007-07-11,2021-12-25,Bronze
C0000275,Daniel,Brown,tmyers@example.net,9545381792,Delhi,Rajasthan,India,1992-07-23,2024-03-12,Silver
C0000276,Gabrielle,Mckinney,oruiz@example.org,5625577017,Jaipur,Delhi,India,1992-12-11,2023-01-03,Bronze
C0000277,Justin,Bailey,williamsullivan@example.net,5814876963,Ahmedabad,Delhi,India,1972-05-18,2025-08-28,Silver
C0000278,Patrick,Peterson,bmueller@example.net,8321971997,Delhi,Tamil Nadu,India,1991-11-08,2023-01-20,Silver
C0000279,Kyle,Sullivan,jenningscandace@example.com,7013290227,Ahmedabad,Karnataka,India,2003-06-13,2026-06-21,Silver
C0000280,Sergio,Harris,kevin46@example.net,1909862405,Kolkata,Maharashtra,India,1999-09-01,2024-08-11,Silver
C0000281,Daniel,Campbell,youngjacqueline@example.com,6666832723,Chennai,Karnataka,India,1989-12-13,2022-11-13,Bronze
C0000282,Keith,Salas,dennisjones@example.org,7621267969,Jaipur,Rajasthan,India,1990-06-02,2026-04-02,Platinum
C0000283,Lori,Cruz,jacobjacobs@example.net,3846895009,Delhi,Rajasthan,India,2001-01-16,2025-08-26,Bronze
C0000284,Suzanne,Miller,steven18@example.net,3718949058,Hyderabad,Gujarat,India,1996-06-11,2025-07-18,Silver
C0000285,Audrey,Rivera,susan44@example.org,9494079290,Ahmedabad,Delhi,India,1981-01-27,2025-09-05,Bronze
C0000286,Christopher,Wagner,johnathan94@example.com,0192927524,Jaipur,West Bengal,India,1997-06-12,2021-11-01,Silver
C0000287,Matthew,Miller,caitlinunderwood@example.com,6372395041,Ahmedabad,Karnataka,India,1988-09-09,2025-08-09,Silver
C0000288,Kevin,Reese,noahthornton@example.com,2860476580,Kolkata,Maharashtra,India,1990-12-10,2023-11-15,Bronze
C0000289,Matthew,Adams,scottbreanna@example.com,9385258001,Bengaluru,Telangana,India,1997-04-20,2022-06-09,Bronze
C0000290,Gina,Bell,johnathan00@example.net,0939111926,Ahmedabad,Delhi,India,1974-02-04,2023-09-17,Silver
C0000291,Kenneth,Guerrero,fowlersandra@example.com,5421406650,Kolkata,Tamil Nadu,India,1991-07-16,2022-02-22,Bronze
C0000292,Travis,Mcfarland,fwhite@example.org,8639174101,Bengaluru,Maharashtra,India,1991-11-25,2021-09-18,Bronze
C0000293,Peggy,Hernandez,fitzpatrickelizabeth@example.com,5690877661,Bengaluru,West Bengal,India,1987-09-19,2025-08-27,Gold
C0000294,David,Nichols,mathew46@example.org,5851743280,Chennai,Tamil Nadu,India,1988-02-08,2022-06-18,Silver
C0000295,Crystal,Howard,mccluresamuel@example.org,0309376184,Chennai,Maharashtra,India,1962-09-03,2021-11-14,Silver
C0000296,Matthew,Morgan,sullivanjason@example.net,8293102707,Jaipur,Gujarat,India,2005-09-15,2022-08-31,Silver
C0000297,Alexis,Chen,lori17@example.net,9111799313,Chennai,Maharashtra,India,1983-08-15,2022-08-01,Bronze
C0000298,Theresa,Johnston,marcoconnell@example.org,9251142625,Hyderabad,Delhi,India,1978-02-19,2026-07-04,Bronze
C0000299,Billy,Garcia,bstrickland@example.com,0021946723,Ahmedabad,Karnataka,India,1992-03-17,2025-01-22,Bronze
C0000300,John,Thompson,carlsonjennifer@example.net,4560833181,Jaipur,Maharashtra,India,1996-02-04,2023-06-03,Silver
C0000301,Steven,Sims,joshualee@example.org,7220054364,Delhi,Tamil Nadu,India,1964-07-03,2022-06-11,Bronze
C0000302,Joy,Buckley,ericjohnson@example.net,1379956353,Kolkata,Karnataka,India,1968-03-25,2023-07-28,Bronze
C0000303,Joan,Kane,evance@example.com,0623972652,Bengaluru,Gujarat,India,1979-11-29,2023-04-11,Gold
C0000304,Matthew,Johnson,ramirezdaniel@example.com,6253492929,Hyderabad,Gujarat,India,1989-07-28,2025-12-29,Gold
C0000305,Tracy,Forbes,rhood@example.org,3356939290,Delhi,Tamil Nadu,India,1993-08-02,2025-11-04,Silver
C0000306,Arthur,Schmidt,spacheco@example.org,7318063254,Kolkata,Gujarat,India,1994-03-17,2024-02-24,Platinum
C0000307,Evan,Stevens,braysteven@example.org,2570165804,Mumbai,Gujarat,India,1998-06-21,2026-06-13,Silver
C0000308,Laura,French,olivermatthew@example.org,0165790552,Kolkata,Maharashtra,India,1975-06-28,2022-09-25,Gold
C0000309,Tina,Allen,banksjo@example.net,3554864015,Coimbatore,Telangana,India,1995-09-06,2026-01-13,Gold
C0000310,Maria,Harrison,shannon51@example.org,1162411241,Delhi,West Bengal,India,1975-06-16,2025-12-25,Bronze
C0000311,Stephanie,Johnson,imontes@example.org,5670431038,Coimbatore,Delhi,India,1984-11-19,2024-04-30,Gold
C0000312,Todd,Wade,kellis@example.org,2437540254,Delhi,Delhi,India,1972-07-01,2026-02-09,Gold
C0000313,Justin,Mcpherson,evanwilson@example.com,7452380552,Jaipur,Gujarat,India,1972-08-15,2026-02-03,Gold
C0000314,Kevin,Knapp,xvelazquez@example.org,5208854749,Ahmedabad,Tamil Nadu,India,1984-08-09,2022-07-05,Silver
C0000315,Jessica,Mccullough,ericawilson@example.org,9375150939,Pune,Tamil Nadu,India,1974-11-16,2021-09-30,Gold
C0000316,Christopher,Atkinson,daughertypreston@example.com,9980562656,Kolkata,Gujarat,India,1985-01-11,2024-07-17,Gold
C0000317,Kyle,Griffin,lewispamela@example.net,7426629912,Mumbai,Maharashtra,India,1997-04-21,2024-05-29,Silver
C0000318,Carl,Choi,adavis@example.net,6287923264,Mumbai,West Bengal,India,1982-02-09,2026-07-14,Bronze
C0000319,Kevin,Hansen,ywalker@example.org,4471462730,Ahmedabad,West Bengal,India,1966-02-05,2024-08-18,Bronze
C0000320,Bianca,Cunningham,courtney71@example.com,4290257252,Hyderabad,Gujarat,India,1990-02-08,2024-08-01,Platinum
C0000321,Brandon,Carter,palmerkatie@example.org,9285544518,Hyderabad,Tamil Nadu,India,1962-06-08,2022-09-20,Platinum
C0000322,April,Watson,,2833898881,Pune,Karnataka,India,1969-06-28,2022-09-02,Gold
C0000323,Sandra,Mendoza,hannah27@example.net,2401322342,Ahmedabad,Karnataka,India,1990-06-19,2022-07-04,Silver
C0000324,Chris,Hampton,gwilliams@example.org,7140140119,Ahmedabad,Tamil Nadu,India,1974-02-17,2024-07-18,Silver
C0000325,Anthony,Thomas,stacy55@example.org,8911908334,Kolkata,Telangana,India,1968-04-09,2023-05-17,Bronze
C0000326,Samantha,York,lrichardson@example.org,1256638361,Delhi,Maharashtra,India,1969-01-23,2025-12-22,Silver
C0000327,Derek,Farmer,angela01@example.com,1647947386,Kolkata,Karnataka,India,1966-04-17,2025-08-07,Gold
C0000328,Sheila,Richardson,lutztravis@example.org,7811266912,Coimbatore,West Bengal,India,1984-08-07,2023-04-05,Platinum
C0000329,Brooke,Ewing,hallroger@example.com,9946579678,Ahmedabad,Tamil Nadu,India,1968-11-28,2022-08-05,Bronze
C0000330,John,Crawford,anthonyrojas@example.org,0269524991,Bengaluru,Maharashtra,India,1993-04-09,2023-04-10,Silver
C0000331,Kelly,Jimenez,amy88@example.org,6167567700,Delhi,Maharashtra,India,1972-09-22,2025-09-25,Silver
C0000332,Ryan,Edwards,hfreeman@example.net,8897782806,Kolkata,Karnataka,India,1987-04-08,2024-07-21,Gold
C0000333,Katie,Mitchell,johnsonbrandon@example.com,9056165565,Bengaluru,Gujarat,India,1977-07-10,2024-03-17,Bronze
C0000334,Brittany,Lozano,meltondanny@example.org,8507698640,Delhi,Tamil Nadu,India,1983-02-05,2024-10-07,Bronze
C0000335,Ashley,Morris,stokescraig@example.net,5785294563,Chennai,Delhi,India,1976-02-15,2023-12-31,Bronze
C0000336,Joseph,Evans,nballard@example.net,9195419876,Kolkata,Telangana,India,2005-11-23,2024-02-14,Bronze
C0000337,William,Evans,james64@example.net,8208297374,Kolkata,Rajasthan,India,2000-01-30,2022-01-24,Silver
C0000338,Alexa,Diaz,johnfrancis@example.com,6513644249,Hyderabad,Telangana,India,1969-04-14,2022-10-30,Bronze
C0000339,James,Sanchez,steven86@example.com,3242044820,Jaipur,West Bengal,India,1967-04-08,2024-03-23,Silver
C0000340,Carolyn,Camacho,qmosley@example.net,6231981898,Mumbai,Gujarat,India,1977-10-04,2022-08-05,Gold
C0000341,Kerri,Edwards,vshaffer@example.org,3212347649,Hyderabad,Maharashtra,India,1987-01-21,2022-07-07,Silver
C0000342,Leslie,Coleman,sylviasuarez@example.org,7540900348,Delhi,Gujarat,India,2008-03-09,2022-08-05,Bronze
C0000343,Amanda,Young,zprice@example.com,1343275604,Chennai,Gujarat,India,1989-08-29,2024-05-20,Gold
C0000344,Jennifer,Mcdowell,hollowayholly@example.net,5698570027,Coimbatore,Telangana,India,1975-03-04,2024-02-26,Bronze
C0000345,Lee,Miller,johnreeves@example.net,9657724295,Pune,Rajasthan,India,1989-10-06,2024-09-06,Bronze
C0000346,HUNTER,Walter,andrewjohnson@example.net,1734206969,Kolkata,Delhi,India,1986-08-05,2023-01-01,Silver
C0000347,Stacey,Wilson,dayala@example.net,1333447626,Delhi,Maharashtra,India,1980-10-24,2023-03-02,Platinum
C0000348,Robert,Ortiz,anthonycherry@example.org,3597107256,Ahmedabad,Karnataka,India,2002-03-13,2023-09-26,Bronze
C0000349,Charles,Hawkins,cookjimmy@example.com,0489646528,Jaipur,Maharashtra,India,1979-04-09,2022-12-31,Silver
C0000350,William,Conrad,uanderson@example.net,2415027456,Delhi,Tamil Nadu,India,1979-07-04,2025-12-14,Platinum
C0000351,Lawrence,Stafford,jillian72@example.net,0320320742,Kolkata,Delhi,India,1995-03-28,2021-11-25,Bronze
C0000352,Scott,Zhang,hellis@example.net,1513422849,Chennai,Rajasthan,India,1961-11-02,2026-01-11,Silver
C0000353,Katie,White,sancheztyler@example.org,0416591520,Delhi,Maharashtra,India,1992-06-15,2023-11-05,Silver
C0000354,Brooke,Smith,douglasstephanie@example.com,3045018961,Pune,Maharashtra,India,1977-11-23,2024-12-12,Silver
C0000355,Christopher,Phelps,paulpowell@example.net,1476492515,Jaipur,Delhi,India,1991-11-14,2024-11-08,Silver
C0000356,Thomas,Hart,bdavis@example.com,6610857327,Hyderabad,Karnataka,India,1981-05-04,2025-07-15,Gold
C0000357,Samuel,Solomon,ievans@example.net,3864908108,Chennai,Delhi,India,1989-08-30,2022-05-11,Gold
C0000358,Steven,Cortez,michael91@example.net,1722601645,Chennai,Rajasthan,India,2004-01-03,2023-10-23,Bronze
C0000359,Matthew,Hull,jasonmiller@example.net,1680061027,Hyderabad,Karnataka,India,1994-09-05,2024-02-17,Gold
C0000360,Christine,Dickson,hannah64@example.org,2031030372,Pune,West Bengal,India,1974-07-20,2022-04-15,Bronze
C0000361,Kevin,Ford,hhenderson@example.org,7770793349,Hyderabad,Tamil Nadu,India,1962-02-03,2022-06-05,Gold
C0000362,Crystal,Marquez,vallison@example.net,0767899730,Pune,Tamil Nadu,India,2000-10-12,2024-03-29,Silver
C0000363,Angela,Adams,hsmall@example.com,7602437573,Delhi,Telangana,India,2008-03-03,2024-06-09,Bronze
C0000364,Sandra,Castaneda,sanderson@example.net,6572934172,Ahmedabad,Delhi,India,2002-10-11,2025-09-28,Silver
C0000365,Craig,Perry,ntorres@example.net,0545228015,Pune,Karnataka,India,1976-12-25,2022-07-31,Silver
C0000366,Anna,Tucker,kristen08@example.com,8910771199,Bengaluru,Telangana,India,1996-01-30,2022-06-14,Gold
C0000367,Gary,Wilson,rhondamoore@example.com,8712552137,Mumbai,West Bengal,India,1993-10-15,2024-06-16,Platinum
C0000368,Justin,Jackson,nathan65@example.net,2863266678,Coimbatore,Maharashtra,India,1971-06-19,2021-08-21,Bronze
C0000369,Jennifer,Holmes,millerleroy@example.org,0602908466,Kolkata,Tamil Nadu,India,1984-12-23,2021-08-15,Bronze
C0000370,Margaret,Mccullough,isabellagriffin@example.org,5634108562,Bengaluru,Gujarat,India,1976-02-07,2022-05-06,Bronze
C0000371,William,Collins,katherine20@example.org,3468105485,Delhi,Rajasthan,India,1992-02-04,2024-02-02,Bronze
C0000372,Ashley,Smith,tonya99@example.net,5449268315,Pune,Karnataka,India,1986-02-21,2025-06-02,Silver
C0000373,Corey,Dawson,dmiller@example.com,7371586988,Ahmedabad,Tamil Nadu,India,1995-07-03,2025-02-26,Silver
C0000374,Wendy,Barker,adennis@example.org,8277288137,Coimbatore,Maharashtra,India,1999-08-07,2024-09-11,Gold
C0000375,Sandra,Wilson,xrodriguez@example.net,0821545447,Mumbai,Karnataka,India,2001-09-06,2025-02-21,Silver
C0000376,Brandon,Shannon,jason70@example.org,1067949756,Ahmedabad,Delhi,India,1970-12-25,2025-11-06,Silver
C0000377,Dana,Gill,uhernandez@example.com,9966365807,Bengaluru,Telangana,India,1963-03-31,2026-06-03,Bronze
C0000378,Crystal,Ingram,ann18@example.org,9890983780,Chennai,Delhi,India,1962-11-06,2023-11-23,Platinum
C0000379,Kristin,Sanchez,imiller@example.net,6907056260,Bengaluru,Karnataka,India,1979-01-22,2022-04-30,Bronze
C0000380,Danny,Garcia,justinwhite@example.org,4620952004,Coimbatore,Telangana,India,1971-04-02,2025-01-24,Bronze
C0000381,Patricia,Scott,williamsjohn@example.net,7886140578,Pune,Tamil Nadu,India,1963-07-11,2025-01-08,Bronze
C0000382,Cynthia,Mcintyre,adamstabitha@example.net,3824967183,Hyderabad,West Bengal,India,1973-01-01,2023-08-22,Silver
C0000383,Amanda,Henderson,dwilliams@example.net,2007494653,Ahmedabad,Rajasthan,India,1964-08-26,2022-12-05,Bronze
C0000384,Jocelyn,Hart,christopher12@example.net,6398554743,Delhi,Tamil Nadu,India,1992-11-05,2024-05-07,Silver
C0000385,Allen,Holt,lynchadam@example.org,6876811807,Mumbai,Gujarat,India,2002-06-23,2024-08-07,Bronze
C0000386,Paul,Combs,martinezmitchell@example.org,0304531943,Mumbai,Maharashtra,India,1964-01-23,2023-12-11,Bronze
C0000387,Trevor,Padilla,adrianjoyce@example.net,1498728399,Pune,Tamil Nadu,India,2001-07-31,2022-08-24,Gold
C0000388,Julie,Anderson,nicoledaniel@example.com,0894870605,Pune,Tamil Nadu,India,1969-11-03,2025-12-18,Bronze
C0000389,Steven,Ward,stephensonjeffrey@example.com,8750635190,Mumbai,Karnataka,India,1978-07-27,2023-03-25,Gold
C0000390,Frank,Collins,johnsonryan@example.org,4317350583,Ahmedabad,Karnataka,India,1991-05-26,2022-05-15,Silver
C0000391,Colleen,Riley,villegassabrina@example.com,1207049611,Jaipur,Tamil Nadu,India,1981-08-17,2024-10-19,Bronze
C0000392,Richard,Williamson,mhall@example.net,7676991507,Pune,Maharashtra,India,1974-08-28,2022-06-22,Platinum
C0000393,Curtis,Larson,watkinsmary@example.net,8456797232,Jaipur,Maharashtra,India,1982-10-07,2026-07-12,Bronze
C0000394,Ryan,Moyer,larry82@example.org,4954508920,Coimbatore,Maharashtra,India,1965-04-10,2025-02-22,Silver
C0000395,Maurice,Bray,kristenpeterson@example.net,7959959465,Mumbai,Maharashtra,India,1964-06-05,2025-10-09,Gold
C0000396,Jeffrey,Smith,heatherowens@example.org,7563620501,Jaipur,Tamil Nadu,India,1969-05-24,2022-10-07,Bronze
C0000397,Kelly,Lee,bradley03@example.org,2342583230,Hyderabad,Telangana,India,1962-12-26,2022-09-21,Silver
C0000398,Nicholas,Cobb,morganjason@example.com,5528961122,Hyderabad,Karnataka,India,1987-04-18,2024-09-26,Silver
C0000399,Louis,Jordan,samanthahines@example.net,8425304289,Chennai,Telangana,India,1993-08-02,2022-02-08,Bronze
C0000400,Gary,Hughes,victor72@example.com,8777496903,Mumbai,Rajasthan,India,1977-07-04,2024-12-03,Bronze
C0000401,Jeffery,Coleman,xduncan@example.com,2147853907,Hyderabad,Delhi,India,1990-07-21,2025-05-23,Bronze
C0000402,Taylor,Ortiz,ystewart@example.org,7341514888,Kolkata,Tamil Nadu,India,1968-04-02,2022-07-25,Bronze
C0000403,Charles,Johnson,matthewleonard@example.com,4392840445,Bengaluru,Gujarat,India,2006-02-24,2021-08-27,Bronze
C0000404,Thomas,Hunt,michelleperez@example.net,7389877515,Pune,Tamil Nadu,India,1975-10-27,2025-04-14,Silver
C0000405,Shannon,Hansen,don24@example.net,7553666845,Ahmedabad,Tamil Nadu,India,1963-10-01,2022-09-27,Bronze
C0000406,Eric,Cisneros,ashley99@example.net,6361863715,Jaipur,Tamil Nadu,India,1967-11-26,2023-01-05,Silver
C0000407,Damon,Tran,serranocarrie@example.org,3164334817,Coimbatore,Delhi,India,1962-04-23,2023-01-06,Silver
C0000408,Mark,Browning,hmoore@example.org,7163234672,Chennai,Tamil Nadu,India,2001-07-15,2023-04-13,Platinum
C0000409,Wayne,Cohen,james27@example.org,9385977790,Kolkata,West Bengal,India,1985-02-26,2024-02-01,Silver
C0000410,Peter,Colon,robertwhite@example.net,7629160324,Ahmedabad,Gujarat,India,1976-05-04,2025-10-02,Bronze
